OBJECTID,EPT,Cnt_EPT
-1,3014250,1
-1,3014252,1
-1,3014253,1
-1,3014255,1
-1,3014258,1
-1,3014259,2
-1,3014260,2
-1,3014261,1
-1,3014265,1
-1,3014267,1
-1,3014268,2
-1,3014269,2
-1,3014271,2
-1,3014276,2
-1,3014277,2
-1,3014279,2
-1,3014280,2
-1,3014281,1
-1,3014293,1
-1,3014296,1
-1,3014297,1
-1,3014306,2
-1,3014308,1
-1,3014311,1
-1,3014316,1
-1,3014328,1
-1,3014329,2
-1,3014332,2
-1,3014333,1
-1,3014336,1
-1,3014338,1
-1,3014342,1
-1,3014348,1
-1,3014357,1
-1,3014372,2
-1,3014377,2
-1,3014378,2
-1,3014383,2
-1,3014386,1
-1,3014388,1
-1,3014389,1
-1,3014390,1
-1,3014391,1
-1,3014394,1
-1,3014395,1
-1,3014399,1
-1,3014403,2
-1,3014406,1
-1,3014409,1
-1,3014414,2
-1,3014415,2
-1,3014416,2
-1,3014418,1
-1,3014420,1
-1,3014422,2
-1,3014425,1
-1,3014426,1
-1,3014427,1
-1,3014429,1
-1,3014430,1
-1,3014436,1
-1,3014439,1
-1,3014441,1
-1,3014442,1
-1,3014443,1
-1,3014445,1
-1,3014448,1
-1,3014449,1
-1,3014455,1
-1,3014457,2
-1,3014461,1
-1,3014464,1
-1,3014465,1
-1,3014475,1
-1,3014476,1
-1,3014477,2
-1,3014485,1
-1,3014488,2
-1,3014489,2
-1,3014493,2
-1,3014498,1
-1,3014501,1
-1,3014502,1
-1,3014508,1
-1,3014517,1
-1,3014518,2
-1,3014519,2
-1,3014521,1
-1,3014525,2
-1,3014526,2
-1,3014528,1
-1,3014529,2
-1,3014533,1
-1,3014535,1
-1,3014537,1
-1,3014538,1
-1,3014542,1
-1,3014544,1
-1,3014545,2
-1,3014547,1
-1,3014549,1
-1,3014552,1
-1,3014553,2
-1,3014558,2
-1,3014559,1
-1,3014562,2
-1,3014563,1
-1,3014565,2
-1,3014566,1
-1,3014567,2
-1,3014569,1
-1,3014570,2
-1,3014572,1
-1,3014573,2
-1,3014575,1
-1,3014578,2
-1,3014579,2
-1,3014580,1
-1,3014581,2
-1,3014582,1
-1,3014584,1
-1,3014585,2
-1,3014586,1
-1,3014587,2
-1,3014588,2
-1,3014589,2
-1,3014591,4
-1,3014592,1
-1,3014593,2
-1,3014594,2
-1,3014595,2
-1,3014596,1
-1,3014597,1
-1,3014599,1
-1,3014600,2
-1,3014601,1
-1,3014602,2
-1,3014604,1
-1,3014605,2
-1,3014606,1
-1,3014607,1
-1,3014608,1
-1,3014610,1
-1,3014614,1
-1,3014615,1
-1,3014616,1
-1,3014617,1
-1,3014619,2
-1,3014620,1
-1,3014621,1
-1,3014626,1
-1,3014627,2
-1,3014630,1
-1,3014634,1
-1,3014636,1
-1,3014639,1
-1,3014640,2
-1,3014642,3
-1,3014644,1
-1,3014646,1
-1,3014647,1
-1,3014649,1
-1,3014657,1
-1,3014662,1
-1,3014667,1
-1,3014673,1
-1,3014677,1
-1,3014688,1
-1,3014689,2
-1,3014690,1
-1,3014697,1
-1,3014699,1
-1,3014705,1
-1,3014710,1
-1,3014714,2
-1,3014719,1
-1,3014723,1
-1,3014724,1
-1,3014727,1
-1,3014729,2
-1,3014732,1
-1,3014734,1
-1,3014738,1
-1,3014742,1
-1,3014744,1
-1,3014748,1
-1,3014750,2
-1,3014754,1
-1,3014755,1
-1,3014756,2
-1,3014758,2
-1,3014760,1
-1,3014762,1
-1,3014763,2
-1,3014765,1
-1,3014767,2
-1,3014769,2
-1,3014771,2
-1,3014773,2
-1,3014776,1
-1,3014784,1
-1,3014785,1
-1,3014804,1
-1,3014805,1
-1,3014807,1
-1,3014821,1
-1,3014823,1
-1,3014824,2
-1,3014825,1
-1,3014826,2
-1,3014831,2
-1,3014832,2
-1,3014834,2
-1,3014835,1
-1,3014837,1
-1,3014838,2
-1,3014839,1
-1,3014846,2
-1,3014851,2
-1,3014854,1
-1,3014858,2
-1,3014860,1
-1,3014862,1
-1,3014866,2
-1,3014869,2
-1,3014872,2
-1,3014876,1
-1,3014877,2
-1,3014879,1
-1,3014881,1
-1,3014882,2
-1,3014883,1
-1,3014890,2
-1,3014891,2
-1,3014892,2
-1,3014893,1
-1,3014895,2
-1,3014897,1
-1,3014900,1
-1,3014901,1
-1,3014904,1
-1,3014905,1
-1,3014906,1
-1,3014907,2
-1,3014909,2
-1,3014910,1
-1,3014911,2
-1,3014921,1
-1,3014925,3
-1,3014927,1
-1,3014933,1
-1,3014937,1
-1,3014942,1
-1,3014943,1
-1,3014950,1
-1,3014951,1
-1,3014965,1
-1,3014966,1
-1,3014976,1
-1,3014979,2
-1,3014981,1
-1,3014984,1
-1,3014985,1
-1,3014988,2
-1,3014993,1
-1,3014995,2
-1,3014996,2
-1,3014999,1
-1,3015007,1
-1,3015008,1
-1,3015011,1
-1,3015012,1
-1,3015013,1
-1,3015014,1
-1,3015016,1
-1,3015024,1
-1,3015027,1
-1,3015029,1
-1,3015032,1
-1,3015033,1
-1,3015034,2
-1,3015039,1
-1,3015040,2
-1,3015041,1
-1,3015042,1
-1,3015043,1
-1,3015044,1
-1,3015045,3
-1,3015048,1
-1,3015049,2
-1,3015050,1
-1,3015052,1
-1,3015054,1
-1,3015055,1
-1,3015059,1
-1,3015060,2
-1,3015063,1
-1,3015066,2
-1,3015067,1
-1,3015071,2
-1,3015082,1
-1,3015084,1
-1,3015085,2
-1,3015088,1
-1,3015091,1
-1,3015098,1
-1,3015102,2
-1,3015109,1
-1,3015110,2
-1,3015111,1
-1,3015113,2
-1,3015114,1
-1,3015115,1
-1,3015118,2
-1,3015120,1
-1,3015121,1
-1,3015122,1
-1,3015125,2
-1,3015126,1
-1,3015127,2
-1,3015132,1
-1,3015138,1
-1,3015139,1
-1,3015140,2
-1,3015141,1
-1,3015142,2
-1,3015143,2
-1,3015144,2
-1,3015147,1
-1,3015148,1
-1,3015149,1
-1,3015152,2
-1,3015153,1
-1,3015154,2
-1,3015155,2
-1,3015156,1
-1,3015158,2
-1,3015160,1
-1,3015162,2
-1,3015164,1
-1,3015167,1
-1,3015170,1
-1,3015176,1
-1,3015180,1
-1,3015181,1
-1,3015185,1
-1,3015190,1
-1,3015216,1
-1,3015217,1
-1,3015219,1
-1,3015220,2
-1,3015221,1
-1,3015228,1
-1,3015235,1
-1,3015236,1
-1,3015239,1
-1,3015250,1
-1,3015251,1
-1,3015252,1
-1,3015257,1
-1,3015261,1
-1,3015262,1
-1,3015269,1
-1,3015272,1
-1,3015275,1
-1,3015278,2
-1,3015279,2
-1,3015282,2
-1,3015284,1
-1,3015290,2
-1,3015292,1
-1,3015296,1
-1,3015297,1
-1,3015303,2
-1,3015308,1
-1,3015310,1
-1,3015311,1
-1,3015313,2
-1,3015314,2
-1,3015316,2
-1,3015318,1
-1,3015319,1
-1,3015320,1
-1,3015321,1
-1,3015322,3
-1,3015326,2
-1,3015327,1
-1,3015330,1
-1,3015331,2
-1,3015335,1
-1,3015336,1
-1,3015337,1
-1,3015338,1
-1,3015341,1
-1,3015344,2
-1,3015346,2
-1,3015347,2
-1,3015348,1
-1,3015350,1
-1,3015352,1
-1,3015355,1
-1,3015356,2
-1,3015358,2
-1,3015361,1
-1,3015365,1
-1,3015366,1
-1,3015367,2
-1,3015368,1
-1,3015374,1
-1,3015377,2
-1,3015378,2
-1,3015379,1
-1,3015380,2
-1,3015381,2
-1,3015383,1
-1,3015384,2
-1,3015385,1
-1,3015390,1
-1,3015393,1
-1,3015396,1
-1,3015399,1
-1,3015402,8
-1,3015408,2
-1,3015409,1
-1,3015411,1
-1,3015414,1
-1,3015418,2
-1,3015419,1
-1,3015423,1
-1,3015425,2
-1,3015430,2
-1,3015432,1
-1,3015433,2
-1,3015435,2
-1,3015437,1
-1,3015440,1
-1,3015443,1
-1,3015445,1
-1,3015447,2
-1,3015451,1
-1,3015452,3
-1,3015454,1
-1,3015455,2
-1,3015466,1
-1,3015469,1
-1,3015478,1
-1,3015485,1
-1,3015487,1
-1,3015488,1
-1,3015490,1
-1,3015491,1
-1,3015492,1
-1,3015493,1
-1,3015494,1
-1,3015496,1
-1,3015497,1
-1,3015498,1
-1,3015500,1
-1,3015503,2
-1,3015504,1
-1,3015505,1
-1,3015507,2
-1,3015508,1
-1,3015509,1
-1,3015510,1
-1,3015511,1
-1,3015512,1
-1,3015513,1
-1,3015514,1
-1,3015516,1
-1,3015517,1
-1,3015518,2
-1,3015521,1
-1,3015524,1
-1,3015525,2
-1,3015527,1
-1,3015528,1
-1,3015531,2
-1,3015533,2
-1,3015534,1
-1,3015535,2
-1,3015536,2
-1,3015537,1
-1,3015538,2
-1,3015539,2
-1,3015540,1
-1,3015541,1
-1,3015542,2
-1,3015543,1
-1,3015544,1
-1,3015545,1
-1,3015547,1
-1,3015549,2
-1,3015550,2
-1,3015556,2
-1,3015557,1
-1,3015558,1
-1,3015559,1
-1,3015560,2
-1,3015561,1
-1,3015562,1
-1,3015563,1
-1,3015564,2
-1,3015569,2
-1,3015571,1
-1,3015573,1
-1,3015574,2
-1,3015575,2
-1,3015577,2
-1,3015580,1
-1,3015582,2
-1,3015585,2
-1,3015587,1
-1,3015590,2
-1,3015591,2
-1,3015593,1
-1,3015595,1
-1,3015597,2
-1,3015599,3
-1,3015601,1
-1,3015602,2
-1,3015603,2
-1,3015606,2
-1,3015607,1
-1,3015608,1
-1,3015611,1
-1,3015613,1
-1,3015614,1
-1,3015615,1
-1,3015616,1
-1,3015617,1
-1,3015619,1
-1,3015622,2
-1,3015624,2
-1,3015629,2
-1,3015630,2
-1,3015631,2
-1,3015635,1
-1,3015640,1
-1,3015641,2
-1,3015642,3
-1,3015643,1
-1,3015645,2
-1,3015647,2
-1,3015649,2
-1,3015650,2
-1,3015653,2
-1,3015654,1
-1,3015655,2
-1,3015656,1
-1,3015657,1
-1,3015659,1
-1,3015660,1
-1,3015664,2
-1,3015665,1
-1,3015669,2
-1,3015672,1
-1,3015673,1
-1,3015674,1
-1,3015675,2
-1,3015678,1
-1,3015679,2
-1,3015680,2
-1,3015682,1
-1,3015684,1
-1,3015685,2
-1,3015687,2
-1,3015688,2
-1,3015689,2
-1,3015693,2
-1,3015695,2
-1,3015698,1
-1,3015699,3
-1,3015701,2
-1,3015702,1
-1,3015704,1
-1,3015707,1
-1,3015709,1
-1,3015710,1
-1,3015711,1
-1,3015717,2
-1,3015718,2
-1,3015719,2
-1,3015721,1
-1,3015722,2
-1,3015728,1
-1,3015733,2
-1,3015734,1
-1,3015735,1
-1,3015737,1
-1,3015738,1
-1,3015739,2
-1,3015742,2
-1,3015744,1
-1,3015747,1
-1,3015749,1
-1,3015750,2
-1,3015751,2
-1,3015754,2
-1,3015757,1
-1,3015758,1
-1,3015759,2
-1,3015761,2
-1,3015762,2
-1,3015763,2
-1,3015768,2
-1,3015769,1
-1,3015774,2
-1,3015775,2
-1,3015777,2
-1,3015781,2
-1,3015782,2
-1,3015784,1
-1,3015788,2
-1,3015789,2
-1,3015792,1
-1,3015793,2
-1,3015795,2
-1,3015796,1
-1,3015797,1
-1,3015798,1
-1,3015799,1
-1,3015800,2
-1,3015801,2
-1,3015802,2
-1,3015803,1
-1,3015804,1
-1,3015805,2
-1,3015806,1
-1,3015808,1
-1,3015810,1
-1,3015813,1
-1,3015814,1
-1,3015817,2
-1,3015819,1
-1,3015824,1
-1,3015825,2
-1,3015829,2
-1,3015831,2
-1,3015832,1
-1,3015833,2
-1,3015835,1
-1,3015836,1
-1,3015837,2
-1,3015838,1
-1,3015840,1
-1,3015844,2
-1,3015845,2
-1,3015849,1
-1,3015852,1
-1,3015857,2
-1,3015858,2
-1,3015860,2
-1,3015861,1
-1,3015866,2
-1,3015869,1
-1,3015870,1
-1,3015871,1
-1,3015873,1
-1,3015882,1
-1,3015884,2
-1,3015885,2
-1,3015888,2
-1,3015890,1
-1,3015891,1
-1,3015893,1
-1,3015894,1
-1,3015896,1
-1,3015898,1
-1,3015899,2
-1,3015902,1
-1,3015903,2
-1,3015904,1
-1,3015907,1
-1,3015910,2
-1,3015912,1
-1,3015913,1
-1,3015914,1
-1,3015916,2
-1,3015917,1
-1,3015920,1
-1,3015922,3
-1,3015923,1
-1,3015924,1
-1,3015926,1
-1,3015928,2
-1,3015935,2
-1,3015939,1
-1,3015941,1
-1,3015945,1
-1,3015958,2
-1,3015959,1
-1,3015963,1
-1,3015964,1
-1,3015966,2
-1,3015969,1
-1,3015972,1
-1,3015973,1
-1,3015977,1
-1,3015978,1
-1,3015981,1
-1,3015982,1
-1,3015984,1
-1,3015985,1
-1,3015987,2
-1,3015990,2
-1,3015996,2
-1,3015998,2
-1,3016000,1
-1,3016008,1
-1,3016009,1
-1,3016011,1
-1,3016014,1
-1,3016016,2
-1,3016019,2
-1,3016020,1
-1,3016022,1
-1,3016027,2
-1,3016037,2
-1,3016038,2
-1,3016040,2
-1,3016042,2
-1,3016044,1
-1,3016045,1
-1,3016047,1
-1,3016052,1
-1,3016054,1
-1,3016059,1
-1,3016060,1
-1,3016065,2
-1,3016067,1
-1,3016068,1
-1,3016070,1
-1,3016071,2
-1,3016072,1
-1,3016073,1
-1,3016076,2
-1,3016080,2
-1,3016085,2
-1,3016089,1
-1,3016093,1
-1,3016094,2
-1,3016095,2
-1,3016096,1
-1,3016098,2
-1,3016100,1
-1,3016101,2
-1,3016103,2
-1,3016104,2
-1,3016106,2
-1,3016107,1
-1,3016110,1
-1,3016112,2
-1,3016113,2
-1,3016114,1
-1,3016116,1
-1,3016118,1
-1,3016119,1
-1,3016120,2
-1,3016122,1
-1,3016124,2
-1,3016125,1
-1,3016132,2
-1,3016148,2
-1,3016151,1
-1,3016152,1
-1,3016157,2
-1,3016160,1
-1,3016163,1
-1,3016164,2
-1,3016165,1
-1,3016166,1
-1,3016167,2
-1,3016168,1
-1,3016169,1
-1,3016171,4
-1,3016172,1
-1,3016173,2
-1,3016174,1
-1,3016175,1
-1,3016178,2
-1,3016180,1
-1,3016181,1
-1,3016183,1
-1,3016184,1
-1,3016185,2
-1,3016187,1
-1,3016195,1
-1,3016196,2
-1,3016197,1
-1,3016198,1
-1,3016205,2
-1,3016213,1
-1,3016214,1
-1,3016215,1
-1,3016216,1
-1,3016217,1
-1,3016221,1
-1,3016228,1
-1,3016229,3
-1,3016230,1
-1,3016231,2
-1,3016232,1
-1,3016233,1
-1,3016234,1
-1,3016235,1
-1,3016238,1
-1,3016242,1
-1,3016243,1
-1,3016246,2
-1,3016247,1
-1,3016248,1
-1,3016249,1
-1,3016251,1
-1,3016254,1
-1,3016255,3
-1,3016256,1
-1,3016257,2
-1,3016258,2
-1,3016260,2
-1,3016261,1
-1,3016263,2
-1,3016264,2
-1,3016265,1
-1,3016266,2
-1,3016267,2
-1,3016268,1
-1,3016269,1
-1,3016270,1
-1,3016271,2
-1,3016272,1
-1,3016274,2
-1,3016275,1
-1,3016276,1
-1,3016277,1
-1,3016278,1
-1,3016279,2
-1,3016280,1
-1,3016281,2
-1,3016283,1
-1,3016285,1
-1,3016289,2
-1,3016291,1
-1,3016293,1
-1,3016294,1
-1,3016295,2
-1,3016297,1
-1,3016298,1
-1,3016299,1
-1,3016300,1
-1,3016304,2
-1,3016307,1
-1,3016308,1
-1,3016309,3
-1,3016310,2
-1,3016318,1
-1,3016319,2
-1,3016320,1
-1,3016321,1
-1,3016322,1
-1,3016324,1
-1,3016325,1
-1,3016326,1
-1,3016327,2
-1,3016330,1
-1,3016332,1
-1,3016335,2
-1,3016337,1
-1,3016342,1
-1,3016343,1
-1,3016349,1
-1,3016350,1
-1,3016351,2
-1,3016352,2
-1,3016354,1
-1,3016355,1
-1,3016356,1
-1,3016358,1
-1,3016365,1
-1,3016366,1
-1,3016368,1
-1,3016369,1
-1,3016370,1
-1,3016371,2
-1,3016372,1
-1,3016382,1
-1,3016385,2
-1,3016386,2
-1,3016389,2
-1,3016392,2
-1,3016395,1
-1,3016397,1
-1,3016400,1
-1,3016409,1
-1,3016411,1
-1,3016412,1
-1,3016415,2
-1,3016416,1
-1,3016417,1
-1,3016418,1
-1,3016419,2
-1,3016421,2
-1,3016427,1
-1,3016428,1
-1,3016430,1
-1,3016431,1
-1,3016433,2
-1,3016435,1
-1,3016438,1
-1,3016439,2
-1,3016440,1
-1,3016441,2
-1,3016442,2
-1,3016443,2
-1,3016444,1
-1,3016447,1
-1,3016448,2
-1,3016449,1
-1,3016450,1
-1,3016451,2
-1,3016453,2
-1,3016454,1
-1,3016455,2
-1,3016456,2
-1,3016457,1
-1,3016458,1
-1,3016460,1
-1,3016461,1
-1,3016462,2
-1,3016466,1
-1,3016467,1
-1,3016468,1
-1,3016471,1
-1,3016472,1
-1,3016473,1
-1,3016474,1
-1,3016476,1
-1,3016477,3
-1,3016480,1
-1,3016484,1
-1,3016485,2
-1,3016486,1
-1,3016490,2
-1,3016492,1
-1,3016495,1
-1,3016496,2
-1,3016497,1
-1,3016498,1
-1,3016499,2
-1,3016502,1
-1,3016503,1
-1,3016505,1
-1,3016516,1
-1,3016519,1
-1,3016520,1
-1,3016521,1
-1,3016527,1
-1,3016529,1
-1,3016530,2
-1,3016531,1
-1,3016533,2
-1,3016535,2
-1,3016537,1
-1,3016543,1
-1,3016545,1
-1,3016546,2
-1,3016551,1
-1,3016554,1
-1,3016558,1
-1,3016562,1
-1,3016563,1
-1,3016566,2
-1,3016568,1
-1,3016575,1
-1,3016577,1
-1,3016579,1
-1,3016583,2
-1,3016584,1
-1,3016587,1
-1,3016588,1
-1,3016589,1
-1,3016590,2
-1,3016592,1
-1,3016594,2
-1,3016595,2
-1,3016596,1
-1,3016598,2
-1,3016600,1
-1,3016601,1
-1,3016602,1
-1,3016603,1
-1,3016605,2
-1,3016617,1
-1,3016620,1
-1,3016621,2
-1,3016622,1
-1,3016624,1
-1,3016626,2
-1,3016627,1
-1,3016628,1
-1,3016632,2
-1,3016633,1
-1,3016637,1
-1,3016638,1
-1,3016639,1
-1,3016642,1
-1,3016644,1
-1,3016645,1
-1,3016648,2
-1,3016652,1
-1,3016653,1
-1,3016656,3
-1,3016658,2
-1,3016659,1
-1,3016663,1
-1,3016665,1
-1,3016666,1
-1,3016667,1
-1,3016670,1
-1,3016673,1
-1,3016674,1
-1,3016675,1
-1,3016676,1
-1,3016678,1
-1,3016680,2
-1,3016681,1
-1,3016686,1
-1,3016687,1
-1,3016688,1
-1,3016689,2
-1,3016690,1
-1,3016692,1
-1,3016693,1
-1,3016694,1
-1,3016695,2
-1,3016696,1
-1,3016700,1
-1,3016708,1
-1,3016710,2
-1,3016711,1
-1,3016714,1
-1,3016716,1
-1,3016717,1
-1,3016721,2
-1,3016725,1
-1,3016727,1
-1,3016729,1
-1,3016730,1
-1,3016731,2
-1,3016732,1
-1,3016734,1
-1,3016735,2
-1,3016740,1
-1,3016741,1
-1,3016742,1
-1,3016743,1
-1,3016744,1
-1,3016747,2
-1,3016748,1
-1,3016749,2
-1,3016750,4
-1,3016751,2
-1,3016752,2
-1,3016753,1
-1,3016754,1
-1,3016755,1
-1,3016756,1
-1,3016757,2
-1,3016758,2
-1,3016760,1
-1,3016761,1
-1,3016762,1
-1,3016763,1
-1,3016765,1
-1,3016766,1
-1,3016767,2
-1,3016768,1
-1,3016769,2
-1,3016770,1
-1,3016771,1
-1,3016772,1
-1,3016773,2
-1,3016775,1
-1,3016777,2
-1,3016778,1
-1,3016779,1
-1,3016789,2
-1,3016792,1
-1,3016793,1
-1,3016799,1
-1,3016802,1
-1,3016804,1
-1,3016805,2
-1,3016806,2
-1,3016807,1
-1,3016809,2
-1,3016810,2
-1,3016811,2
-1,3016812,1
-1,3016813,2
-1,3016815,1
-1,3016816,2
-1,3016818,1
-1,3016820,1
-1,3016822,1
-1,3016823,2
-1,3016824,1
-1,3016825,2
-1,3016832,1
-1,3016836,1
-1,3016837,1
-1,3016841,1
-1,3016843,1
-1,3016844,1
-1,3016848,2
-1,3016849,1
-1,3016851,2
-1,3016854,2
-1,3016856,2
-1,3016857,2
-1,3016858,2
-1,3016859,1
-1,3016861,2
-1,3016862,1
-1,3016863,1
-1,3016866,1
-1,3016869,1
-1,3016870,1
-1,3016871,1
-1,3016872,1
-1,3016874,1
-1,3016875,1
-1,3016877,1
-1,3016879,2
-1,3016880,2
-1,3016883,1
-1,3016884,1
-1,3016885,1
-1,3016888,2
-1,3016889,1
-1,3016891,1
-1,3016892,2
-1,3016893,2
-1,3016894,1
-1,3016895,2
-1,3016897,2
-1,3016899,2
-1,3016900,2
-1,3016901,1
-1,3016902,1
-1,3016903,2
-1,3016906,1
-1,3016907,2
-1,3016908,1
-1,3016909,1
-1,3016910,2
-1,3016912,3
-1,3016916,2
-1,3016920,2
-1,3016922,1
-1,3016923,1
-1,3016924,1
-1,3016936,2
-1,3016937,1
-1,3016942,1
-1,3016952,1
-1,3016954,2
-1,3016955,1
-1,3016956,2
-1,3016959,2
-1,3016960,2
-1,3016961,1
-1,3016962,2
-1,3016966,2
-1,3016967,2
-1,3016968,1
-1,3016969,1
-1,3016971,2
-1,3016974,1
-1,3016976,2
-1,3016981,1
-1,3016983,1
-1,3016986,1
-1,3016992,2
-1,3016993,1
-1,3016994,1
-1,3016995,1
-1,3016996,1
-1,3016999,1
-1,3017000,1
-1,3017001,1
-1,3017002,1
-1,3017003,1
-1,3017004,2
-1,3017005,2
-1,3017008,2
-1,3017010,2
-1,3017013,1
-1,3017014,1
-1,3017021,2
-1,3017026,2
-1,3017027,1
-1,3017029,1
-1,3017038,1
-1,3017043,1
-1,3017045,1
-1,3017047,2
-1,3017049,1
-1,3017050,1
-1,3017051,1
-1,3017058,1
-1,3017059,2
-1,3017065,1
-1,3017067,1
-1,3017068,2
-1,3017070,1
-1,3017072,1
-1,3017073,1
-1,3017074,1
-1,3017079,2
-1,3017080,2
-1,3017087,1
-1,3017092,1
-1,3017095,1
-1,3017097,1
-1,3017100,1
-1,3017105,1
-1,3017119,2
-1,3017121,2
-1,3017123,1
-1,3017124,2
-1,3017125,1
-1,3017126,2
-1,3017127,2
-1,3017130,1
-1,3017131,1
-1,3017134,2
-1,3017135,2
-1,3017137,1
-1,3017141,1
-1,3017142,2
-1,3017143,1
-1,3017145,2
-1,3017151,2
-1,3017152,1
-1,3017154,2
-1,3017155,2
-1,3017156,1
-1,3017157,2
-1,3017171,1
-1,3017175,1
-1,3017176,2
-1,3017177,2
-1,3017180,1
-1,3017182,2
-1,3017183,1
-1,3017184,2
-1,3017185,1
-1,3017186,1
-1,3017187,1
-1,3017188,1
-1,3017190,2
-1,3017192,1
-1,3017193,2
-1,3017194,1
-1,3017195,2
-1,3017199,2
-1,3017200,2
-1,3017203,1
-1,3017205,1
-1,3017209,1
-1,3017210,1
-1,3017211,2
-1,3017218,1
-1,3017222,1
-1,3017226,1
-1,3017230,1
-1,3017233,1
-1,3017234,1
-1,3017235,2
-1,3017236,2
-1,3017237,2
-1,3017240,1
-1,3017241,1
-1,3017244,1
-1,3017247,1
-1,3017250,2
-1,3017253,1
-1,3017254,1
-1,3017256,1
-1,3017258,1
-1,3017259,1
-1,3017260,1
-1,3017261,1
-1,3017264,2
-1,3017265,1
-1,3017266,1
-1,3017267,1
-1,3017268,1
-1,3017269,2
-1,3017270,1
-1,3017273,2
-1,3017274,1
-1,3017275,2
-1,3017276,1
-1,3017277,1
-1,3017278,2
-1,3017279,1
-1,3017280,1
-1,3017281,1
-1,3017282,2
-1,3017283,1
-1,3017284,2
-1,3017285,1
-1,3017286,1
-1,3017287,1
-1,3017290,1
-1,3017291,2
-1,3017292,1
-1,3017293,1
-1,3017294,2
-1,3017295,1
-1,3017301,1
-1,3017302,2
-1,3017303,1
-1,3017306,1
-1,3017308,2
-1,3017309,1
-1,3017310,1
-1,3017311,2
-1,3017312,1
-1,3017313,1
-1,3017317,1
-1,3017320,2
-1,3017325,1
-1,3017327,1
-1,3017329,2
-1,3017330,2
-1,3017331,2
-1,3017332,1
-1,3017335,1
-1,3017341,1
-1,3017348,1
-1,3017352,1
-1,3017353,1
-1,3017356,1
-1,3017365,1
-1,3017378,1
-1,3017387,1
-1,3017398,1
-1,3017400,2
-1,3017413,1
-1,3017417,1
-1,3017419,1
-1,3017428,1
-1,3017435,2
-1,3017455,3
-1,3017456,2
-1,3017459,1
-1,3017461,2
-1,3017463,1
-1,3017464,1
-1,3017472,1
-1,3017483,2
-1,3017485,1
-1,3017486,1
-1,3017491,1
-1,3017497,1
-1,3017500,1
-1,3017503,1
-1,3017509,1
-1,3017512,1
-1,3017515,1
-1,3017525,1
-1,3017526,1
-1,3017527,2
-1,3017532,2
-1,3017533,1
-1,3017534,1
-1,3017546,1
-1,3017548,1
-1,3017549,1
-1,3017552,1
-1,3017553,1
-1,3017557,1
-1,3017558,1
-1,3017559,1
-1,3017560,1
-1,3017561,1
-1,3017564,1
-1,3017569,1
-1,3017573,1
-1,3017575,1
-1,3017578,1
-1,3017580,2
-1,3017584,1
-1,3017591,2
-1,3017592,1
-1,3017597,1
-1,3017600,1
-1,3017602,1
-1,3017607,1
-1,3017608,1
-1,3017610,1
-1,3017625,1
-1,3017626,1
-1,3017628,1
-1,3017631,2
-1,3017633,2
-1,3017634,1
-1,3017635,2
-1,3017636,1
-1,3017638,2
-1,3017640,2
-1,3017641,2
-1,3017643,2
-1,3017644,1
-1,3017645,2
-1,3017647,2
-1,3017652,1
-1,3017660,1
-1,3017662,2
-1,3017667,1
-1,3017671,2
-1,3017672,1
-1,3017676,1
-1,3017681,1
-1,3017688,1
-1,3017698,1
-1,3017701,1
-1,3017703,2
-1,3017708,1
-1,3017710,1
-1,3017711,1
-1,3017714,1
-1,3017720,1
-1,3017721,1
-1,3017722,1
-1,3017726,2
-1,3017729,2
-1,3017731,1
-1,3017735,1
-1,3017736,1
-1,3017740,2
-1,3017741,1
-1,3017746,1
-1,3017747,1
-1,3017751,1
-1,3017756,1
-1,3017757,1
-1,3017768,1
-1,3017771,1
-1,3017773,1
-1,3017774,1
-1,3017778,1
-1,3017781,2
-1,3017783,1
-1,3017785,1
-1,3017786,1
-1,3017789,1
-1,3017791,1
-1,3017793,1
-1,3017794,1
-1,3017795,1
-1,3017802,1
-1,3017817,1
-1,3017819,1
-1,3017820,1
-1,3017821,1
-1,3017823,1
-1,3017826,2
-1,3017836,2
-1,3017837,1
-1,3017841,1
-1,3017856,1
-1,3017857,1
-1,3017864,1
-1,3017869,1
-1,3017873,1
-1,3017875,1
-1,3017878,1
-1,3017879,1
-1,3017880,1
-1,3017882,1
-1,3017885,1
-1,3017894,1
-1,3017898,1
-1,3017901,1
-1,3017902,1
-1,3017903,1
-1,3017906,1
-1,3017907,1
-1,3017910,1
-1,3017916,1
-1,3017917,1
-1,3017918,2
-1,3017920,1
-1,3017925,1
-1,3017926,1
-1,3017927,1
-1,3017928,1
-1,3017930,1
-1,3017932,2
-1,3017934,1
-1,3017936,1
-1,3017937,1
-1,3017938,1
-1,3017940,1
-1,3017945,1
-1,3017951,1
-1,3017952,1
-1,3017953,1
-1,3017956,1
-1,3017957,1
-1,3017960,1
-1,3017961,1
-1,3017962,1
-1,3017967,1
-1,3017975,1
-1,3017977,1
-1,3017978,1
-1,3017979,1
-1,3017980,1
-1,3017981,1
-1,3017986,1
-1,3017987,1
-1,3017991,1
-1,3017996,1
-1,3017997,1
-1,3017998,1
-1,3017999,1
-1,3018000,1
-1,3018001,1
-1,3018003,1
-1,3018004,1
-1,3018005,1
-1,3018008,1
-1,3018009,1
-1,3018010,1
-1,3018011,1
-1,3018015,1
-1,3018017,1
-1,3018018,1
-1,3018020,1
-1,3018022,1
-1,3018023,1
-1,3018024,1
-1,3018025,1
-1,3018026,1
-1,3018027,1
-1,3018029,1
-1,3018032,1
-1,3018033,1
