OBJECTID,BPT,Cnt_BPT
-1,3015154,2
-1,3015155,2
-1,3015156,1
-1,3015158,2
-1,3015160,2
-1,3015167,1
-1,3015170,1
-1,3015180,1
-1,3015181,1
-1,3015185,1
-1,3015190,1
-1,3015217,1
-1,3015219,1
-1,3015220,1
-1,3015221,2
-1,3015222,3
-1,3015235,2
-1,3015236,1
-1,3015251,2
-1,3015252,1
-1,3015257,1
-1,3015261,2
-1,3015262,1
-1,3015269,1
-1,3015275,1
-1,3015278,2
-1,3015279,1
-1,3015290,1
-1,3015292,2
-1,3015296,2
-1,3015297,2
-1,3015303,1
-1,3015308,2
-1,3015310,2
-1,3015311,1
-1,3015313,2
-1,3015314,2
-1,3015316,1
-1,3015318,1
-1,3015319,1
-1,3015320,2
-1,3015321,1
-1,3015322,1
-1,3015326,1
-1,3015327,1
-1,3015330,1
-1,3015331,2
-1,3015335,1
-1,3015336,2
-1,3015337,2
-1,3015338,1
-1,3015341,1
-1,3015344,1
-1,3015346,2
-1,3015347,2
-1,3015348,1
-1,3015350,1
-1,3015352,2
-1,3015355,2
-1,3015356,2
-1,3015358,2
-1,3015361,2
-1,3015365,1
-1,3015366,2
-1,3015367,2
-1,3015368,2
-1,3015374,2
-1,3015377,2
-1,3015378,2
-1,3015379,3
-1,3015380,1
-1,3015381,2
-1,3015383,2
-1,3015384,1
-1,3015385,1
-1,3015390,2
-1,3015393,1
-1,3015396,3
-1,3015399,1
-1,3015408,1
-1,3015409,2
-1,3015411,2
-1,3015414,2
-1,3015418,2
-1,3015419,1
-1,3015423,2
-1,3015425,2
-1,3015430,1
-1,3015432,1
-1,3015433,2
-1,3015435,2
-1,3015437,1
-1,3015440,1
-1,3015443,1
-1,3015445,2
-1,3015447,2
-1,3015451,2
-1,3015452,1
-1,3015454,1
-1,3015455,2
-1,3015466,1
-1,3015469,2
-1,3015479,1
-1,3015485,1
-1,3015487,1
-1,3015490,1
-1,3015491,1
-1,3015492,1
-1,3015493,2
-1,3015496,1
-1,3015498,2
-1,3015500,1
-1,3015503,1
-1,3015504,1
-1,3015506,2
-1,3015507,1
-1,3015508,3
-1,3015509,2
-1,3015510,2
-1,3015512,1
-1,3015513,1
-1,3015514,1
-1,3015517,1
-1,3015518,1
-1,3015524,2
-1,3015525,2
-1,3015527,3
-1,3015528,2
-1,3015531,1
-1,3015533,2
-1,3015534,1
-1,3015535,2
-1,3015536,2
-1,3015537,1
-1,3015538,1
-1,3015539,1
-1,3015540,1
-1,3015541,1
-1,3015542,1
-1,3015544,2
-1,3015545,1
-1,3015547,2
-1,3015549,1
-1,3015550,2
-1,3015556,1
-1,3015558,2
-1,3015559,1
-1,3015560,1
-1,3015561,1
-1,3015562,1
-1,3015563,2
-1,3015564,2
-1,3015569,1
-1,3015573,2
-1,3015574,2
-1,3015575,2
-1,3015577,1
-1,3015580,1
-1,3015582,2
-1,3015585,1
-1,3015587,2
-1,3015590,1
-1,3015591,2
-1,3015595,1
-1,3015597,2
-1,3015599,1
-1,3015601,2
-1,3015602,2
-1,3015603,1
-1,3015606,2
-1,3015608,2
-1,3015611,1
-1,3015614,1
-1,3015615,1
-1,3015616,2
-1,3015617,2
-1,3015622,1
-1,3015624,1
-1,3015629,2
-1,3015630,1
-1,3015631,2
-1,3015640,2
-1,3015641,1
-1,3015642,1
-1,3015643,2
-1,3015645,1
-1,3015647,1
-1,3015649,1
-1,3015650,1
-1,3015653,2
-1,3015654,2
-1,3015655,1
-1,3015656,1
-1,3015657,2
-1,3015658,2
-1,3015659,2
-1,3015660,2
-1,3015664,2
-1,3015669,1
-1,3015672,2
-1,3015673,2
-1,3015675,1
-1,3015679,1
-1,3015680,2
-1,3015682,2
-1,3015684,1
-1,3015685,1
-1,3015687,2
-1,3015688,2
-1,3015689,2
-1,3015693,1
-1,3015695,1
-1,3015698,2
-1,3015699,1
-1,3015701,2
-1,3015702,1
-1,3015704,1
-1,3015707,3
-1,3015709,2
-1,3015710,1
-1,3015711,1
-1,3015717,2
-1,3015718,1
-1,3015719,2
-1,3015721,2
-1,3015722,2
-1,3015723,1
-1,3015733,2
-1,3015734,1
-1,3015735,2
-1,3015737,2
-1,3015738,1
-1,3015739,2
-1,3015742,2
-1,3015744,2
-1,3015749,1
-1,3015750,1
-1,3015751,2
-1,3015754,2
-1,3015756,1
-1,3015757,1
-1,3015758,2
-1,3015759,2
-1,3015761,1
-1,3015762,1
-1,3015763,2
-1,3015766,2
-1,3015768,2
-1,3015769,1
-1,3015774,1
-1,3015775,2
-1,3015777,1
-1,3015781,1
-1,3015782,2
-1,3015784,2
-1,3015788,1
-1,3015789,2
-1,3015792,2
-1,3015793,1
-1,3015795,1
-1,3015796,1
-1,3015797,1
-1,3015798,2
-1,3015799,2
-1,3015800,1
-1,3015801,2
-1,3015802,2
-1,3015803,1
-1,3015804,2
-1,3015806,1
-1,3015808,1
-1,3015810,1
-1,3015813,1
-1,3015814,1
-1,3015817,2
-1,3015819,1
-1,3015824,2
-1,3015825,1
-1,3015829,1
-1,3015831,2
-1,3015832,2
-1,3015833,2
-1,3015836,1
-1,3015837,1
-1,3015838,2
-1,3015840,1
-1,3015844,2
-1,3015845,2
-1,3015849,2
-1,3015850,1
-1,3015852,2
-1,3015855,1
-1,3015857,2
-1,3015858,2
-1,3015860,2
-1,3015861,2
-1,3015866,1
-1,3015869,1
-1,3015870,1
-1,3015871,1
-1,3015873,1
-1,3015882,2
-1,3015884,2
-1,3015885,1
-1,3015888,1
-1,3015890,1
-1,3015891,1
-1,3015893,1
-1,3015894,1
-1,3015896,2
-1,3015898,1
-1,3015899,1
-1,3015903,2
-1,3015904,2
-1,3015907,1
-1,3015910,1
-1,3015913,2
-1,3015914,2
-1,3015916,2
-1,3015917,1
-1,3015920,2
-1,3015922,2
-1,3015923,1
-1,3015924,1
-1,3015926,1
-1,3015928,1
-1,3015935,2
-1,3015939,1
-1,3015941,1
-1,3015945,1
-1,3015958,1
-1,3015963,1
-1,3015964,2
-1,3015966,2
-1,3015972,2
-1,3015978,2
-1,3015981,2
-1,3015982,2
-1,3015984,2
-1,3015985,2
-1,3015987,1
-1,3015996,2
-1,3015998,2
-1,3015999,1
-1,3016000,2
-1,3016008,1
-1,3016009,2
-1,3016011,1
-1,3016014,1
-1,3016016,1
-1,3016019,1
-1,3016020,2
-1,3016022,1
-1,3016027,1
-1,3016037,1
-1,3016038,2
-1,3016040,1
-1,3016042,2
-1,3016044,2
-1,3016045,2
-1,3016052,2
-1,3016054,2
-1,3016059,1
-1,3016060,1
-1,3016065,1
-1,3016067,1
-1,3016070,1
-1,3016071,1
-1,3016072,2
-1,3016073,2
-1,3016076,1
-1,3016080,1
-1,3016081,3
-1,3016085,2
-1,3016089,2
-1,3016093,1
-1,3016094,1
-1,3016095,1
-1,3016096,1
-1,3016098,1
-1,3016100,1
-1,3016101,2
-1,3016103,1
-1,3016104,2
-1,3016106,2
-1,3016107,1
-1,3016110,2
-1,3016112,1
-1,3016113,2
-1,3016114,1
-1,3016116,1
-1,3016118,1
-1,3016119,2
-1,3016120,2
-1,3016122,1
-1,3016124,1
-1,3016125,2
-1,3016133,2
-1,3016148,1
-1,3016151,2
-1,3016152,2
-1,3016157,1
-1,3016164,1
-1,3016165,2
-1,3016166,2
-1,3016167,1
-1,3016168,2
-1,3016169,2
-1,3016171,1
-1,3016173,1
-1,3016174,2
-1,3016175,2
-1,3016178,1
-1,3016180,1
-1,3016181,2
-1,3016183,2
-1,3016184,2
-1,3016185,1
-1,3016187,1
-1,3016195,2
-1,3016196,1
-1,3016197,1
-1,3016198,1
-1,3016205,1
-1,3016213,1
-1,3016214,2
-1,3016215,2
-1,3016216,1
-1,3016221,1
-1,3016228,1
-1,3016229,1
-1,3016230,1
-1,3016233,1
-1,3016234,1
-1,3016235,1
-1,3016236,1
-1,3016238,1
-1,3016245,2
-1,3016246,1
-1,3016247,2
-1,3016248,2
-1,3016249,1
-1,3016251,2
-1,3016254,2
-1,3016255,1
-1,3016256,1
-1,3016257,1
-1,3016258,1
-1,3016261,2
-1,3016263,2
-1,3016264,2
-1,3016265,1
-1,3016266,2
-1,3016267,1
-1,3016268,1
-1,3016269,2
-1,3016271,2
-1,3016272,3
-1,3016274,3
-1,3016275,2
-1,3016276,1
-1,3016277,1
-1,3016278,1
-1,3016279,2
-1,3016280,1
-1,3016281,1
-1,3016283,2
-1,3016285,2
-1,3016289,1
-1,3016291,2
-1,3016293,2
-1,3016294,1
-1,3016295,1
-1,3016297,1
-1,3016298,1
-1,3016299,1
-1,3016300,1
-1,3016301,1
-1,3016304,3
-1,3016307,2
-1,3016308,2
-1,3016309,1
-1,3016310,2
-1,3016318,2
-1,3016319,1
-1,3016321,2
-1,3016322,2
-1,3016323,3
-1,3016326,2
-1,3016327,2
-1,3016330,2
-1,3016335,1
-1,3016337,2
-1,3016342,1
-1,3016343,1
-1,3016349,2
-1,3016350,1
-1,3016351,1
-1,3016352,1
-1,3016354,1
-1,3016355,2
-1,3016356,2
-1,3016365,2
-1,3016366,3
-1,3016368,2
-1,3016369,1
-1,3016370,2
-1,3016371,1
-1,3016372,1
-1,3016382,1
-1,3016385,2
-1,3016386,1
-1,3016389,1
-1,3016392,1
-1,3016395,1
-1,3016396,2
-1,3016397,2
-1,3016409,2
-1,3016411,2
-1,3016412,2
-1,3016415,1
-1,3016416,1
-1,3016417,2
-1,3016418,1
-1,3016419,1
-1,3016427,1
-1,3016428,1
-1,3016430,1
-1,3016431,1
-1,3016433,1
-1,3016435,2
-1,3016438,1
-1,3016439,2
-1,3016440,1
-1,3016441,2
-1,3016442,1
-1,3016443,2
-1,3016444,2
-1,3016447,1
-1,3016448,2
-1,3016449,1
-1,3016450,2
-1,3016451,1
-1,3016453,2
-1,3016454,1
-1,3016455,1
-1,3016456,2
-1,3016457,1
-1,3016458,2
-1,3016460,1
-1,3016461,2
-1,3016462,1
-1,3016466,1
-1,3016467,1
-1,3016469,4
-1,3016471,3
-1,3016473,1
-1,3016474,1
-1,3016476,1
-1,3016484,2
-1,3016485,1
-1,3016490,1
-1,3016492,2
-1,3016494,3
-1,3016495,1
-1,3016496,2
-1,3016497,2
-1,3016499,1
-1,3016503,1
-1,3016505,2
-1,3016508,2
-1,3016516,2
-1,3016519,2
-1,3016521,2
-1,3016527,1
-1,3016529,1
-1,3016530,1
-1,3016531,2
-1,3016533,1
-1,3016535,1
-1,3016537,2
-1,3016543,1
-1,3016545,1
-1,3016558,3
-1,3016562,2
-1,3016563,1
-1,3016568,1
-1,3016577,2
-1,3016579,3
-1,3016583,1
-1,3016584,1
-1,3016587,2
-1,3016588,2
-1,3016589,1
-1,3016590,1
-1,3016592,1
-1,3016594,1
-1,3016595,2
-1,3016596,2
-1,3016598,1
-1,3016600,2
-1,3016601,2
-1,3016602,1
-1,3016603,2
-1,3016605,1
-1,3016617,2
-1,3016620,2
-1,3016621,1
-1,3016622,2
-1,3016624,1
-1,3016626,1
-1,3016628,1
-1,3016633,2
-1,3016637,1
-1,3016638,1
-1,3016642,2
-1,3016644,1
-1,3016645,2
-1,3016648,1
-1,3016652,1
-1,3016656,1
-1,3016658,1
-1,3016659,2
-1,3016663,2
-1,3016665,1
-1,3016666,1
-1,3016667,3
-1,3016670,1
-1,3016673,2
-1,3016676,2
-1,3016678,1
-1,3016680,1
-1,3016681,2
-1,3016686,2
-1,3016687,2
-1,3016688,2
-1,3016690,1
-1,3016692,2
-1,3016693,2
-1,3016695,1
-1,3016696,1
-1,3016700,1
-1,3016708,1
-1,3016710,1
-1,3016711,1
-1,3016714,1
-1,3016716,2
-1,3016717,1
-1,3016721,2
-1,3016725,2
-1,3016727,2
-1,3016729,2
-1,3016730,1
-1,3016731,3
-1,3016732,2
-1,3016734,2
-1,3016735,2
-1,3016740,2
-1,3016741,2
-1,3016742,1
-1,3016743,2
-1,3016744,1
-1,3016747,1
-1,3016748,1
-1,3016749,2
-1,3016750,2
-1,3016751,2
-1,3016752,2
-1,3016753,1
-1,3016754,1
-1,3016755,2
-1,3016756,2
-1,3016757,1
-1,3016758,1
-1,3016760,2
-1,3016761,2
-1,3016762,2
-1,3016763,2
-1,3016765,2
-1,3016766,2
-1,3016767,1
-1,3016768,1
-1,3016769,2
-1,3016770,1
-1,3016771,3
-1,3016772,2
-1,3016773,1
-1,3016774,1
-1,3016775,1
-1,3016777,2
-1,3016778,1
-1,3016789,1
-1,3016793,2
-1,3016797,1
-1,3016799,1
-1,3016802,2
-1,3016804,2
-1,3016805,2
-1,3016806,2
-1,3016807,1
-1,3016809,2
-1,3016810,2
-1,3016811,1
-1,3016813,2
-1,3016816,2
-1,3016818,2
-1,3016820,2
-1,3016824,1
-1,3016825,1
-1,3016832,1
-1,3016836,1
-1,3016837,1
-1,3016838,3
-1,3016841,1
-1,3016843,1
-1,3016844,3
-1,3016845,2
-1,3016848,1
-1,3016849,1
-1,3016851,1
-1,3016854,2
-1,3016856,2
-1,3016857,2
-1,3016858,2
-1,3016859,2
-1,3016861,1
-1,3016862,2
-1,3016863,2
-1,3016866,1
-1,3016869,1
-1,3016870,1
-1,3016871,1
-1,3016872,1
-1,3016875,1
-1,3016877,2
-1,3016879,2
-1,3016880,1
-1,3016883,1
-1,3016884,1
-1,3016888,1
-1,3016889,1
-1,3016891,1
-1,3016892,1
-1,3016893,2
-1,3016894,1
-1,3016895,2
-1,3016897,2
-1,3016899,2
-1,3016900,2
-1,3016901,1
-1,3016902,1
-1,3016903,2
-1,3016906,2
-1,3016907,2
-1,3016908,2
-1,3016909,1
-1,3016910,2
-1,3016911,1
-1,3016912,1
-1,3016916,1
-1,3016920,1
-1,3016922,2
-1,3016924,2
-1,3016936,1
-1,3016937,1
-1,3016942,1
-1,3016952,1
-1,3016954,1
-1,3016955,1
-1,3016959,1
-1,3016960,2
-1,3016961,1
-1,3016962,2
-1,3016966,1
-1,3016967,2
-1,3016968,2
-1,3016969,1
-1,3016971,2
-1,3016972,3
-1,3016974,1
-1,3016976,1
-1,3016981,1
-1,3016986,3
-1,3016992,1
-1,3016993,1
-1,3016994,1
-1,3016995,1
-1,3017000,2
-1,3017001,1
-1,3017002,1
-1,3017003,2
-1,3017004,1
-1,3017005,2
-1,3017008,2
-1,3017010,2
-1,3017011,2
-1,3017013,1
-1,3017014,2
-1,3017021,1
-1,3017026,2
-1,3017027,1
-1,3017029,1
-1,3017036,1
-1,3017038,2
-1,3017043,1
-1,3017045,1
-1,3017047,2
-1,3017049,3
-1,3017050,2
-1,3017051,1
-1,3017058,1
-1,3017059,1
-1,3017060,3
-1,3017065,2
-1,3017067,1
-1,3017068,1
-1,3017070,1
-1,3017072,1
-1,3017074,2
-1,3017077,2
-1,3017079,1
-1,3017080,1
-1,3017087,1
-1,3017092,1
-1,3017095,1
-1,3017097,2
-1,3017100,2
-1,3017105,1
-1,3017115,1
-1,3017119,1
-1,3017121,1
-1,3017123,2
-1,3017124,1
-1,3017125,2
-1,3017126,2
-1,3017127,2
-1,3017128,2
-1,3017130,2
-1,3017131,1
-1,3017134,1
-1,3017135,3
-1,3017137,1
-1,3017141,2
-1,3017142,1
-1,3017143,2
-1,3017145,1
-1,3017151,2
-1,3017152,2
-1,3017154,1
-1,3017155,2
-1,3017156,1
-1,3017157,1
-1,3017171,1
-1,3017175,1
-1,3017176,2
-1,3017177,1
-1,3017180,2
-1,3017182,2
-1,3017183,1
-1,3017184,2
-1,3017186,1
-1,3017187,1
-1,3017188,1
-1,3017190,2
-1,3017192,2
-1,3017193,1
-1,3017194,2
-1,3017195,1
-1,3017196,2
-1,3017199,1
-1,3017200,2
-1,3017203,2
-1,3017205,1
-1,3017209,2
-1,3017210,2
-1,3017211,2
-1,3017218,1
-1,3017222,1
-1,3017226,1
-1,3017232,2
-1,3017233,1
-1,3017234,1
-1,3017235,1
-1,3017236,1
-1,3017237,1
-1,3017240,1
-1,3017241,2
-1,3017244,2
-1,3017247,1
-1,3017250,2
-1,3017253,2
-1,3017254,2
-1,3017256,2
-1,3017258,2
-1,3017259,2
-1,3017260,2
-1,3017261,1
-1,3017264,2
-1,3017265,1
-1,3017266,1
-1,3017267,2
-1,3017268,1
-1,3017269,2
-1,3017270,1
-1,3017273,1
-1,3017275,2
-1,3017276,1
-1,3017277,1
-1,3017278,2
-1,3017279,2
-1,3017280,1
-1,3017281,1
-1,3017282,2
-1,3017283,1
-1,3017284,2
-1,3017285,1
-1,3017286,2
-1,3017287,2
-1,3017290,1
-1,3017291,2
-1,3017292,2
-1,3017293,1
-1,3017294,2
-1,3017295,3
-1,3017301,2
-1,3017302,2
-1,3017303,1
-1,3017306,1
-1,3017308,1
-1,3017309,1
-1,3017310,1
-1,3017311,1
-1,3017312,1
-1,3017313,2
-1,3017317,1
-1,3017320,2
-1,3017327,2
-1,3017329,1
-1,3017330,1
-1,3017331,1
-1,3017332,2
-1,3017335,2
-1,3017341,1
-1,3017348,1
-1,3017353,1
-1,3017356,1
-1,3017362,4
-1,3017365,1
-1,3017378,1
-1,3017387,1
-1,3017398,1
-1,3017400,1
-1,3017413,1
-1,3017417,1
-1,3017435,1
-1,3017453,1
-1,3017455,2
-1,3017456,1
-1,3017459,2
-1,3017461,1
-1,3017464,1
-1,3017472,1
-1,3017483,1
-1,3017485,1
-1,3017491,1
-1,3017497,3
-1,3017503,2
-1,3017509,2
-1,3017512,1
-1,3017515,1
-1,3017525,1
-1,3017526,2
-1,3017527,1
-1,3017532,2
-1,3017533,1
-1,3017534,1
-1,3017546,1
-1,3017548,1
-1,3017549,2
-1,3017552,1
-1,3017553,1
-1,3017557,2
-1,3017558,2
-1,3017559,2
-1,3017560,1
-1,3017561,2
-1,3017564,1
-1,3017569,2
-1,3017573,1
-1,3017578,1
-1,3017580,1
-1,3017591,1
-1,3017597,2
-1,3017600,2
-1,3017602,1
-1,3017607,2
-1,3017608,1
-1,3017625,1
-1,3017631,1
-1,3017633,1
-1,3017634,2
-1,3017635,2
-1,3017636,2
-1,3017638,2
-1,3017640,2
-1,3017641,2
-1,3017643,2
-1,3017644,4
-1,3017645,2
-1,3017647,1
-1,3017660,2
-1,3017662,1
-1,3017667,1
-1,3017671,1
-1,3017672,2
-1,3017676,2
-1,3017688,2
-1,3017698,1
-1,3017701,2
-1,3017703,1
-1,3017708,2
-1,3017711,1
-1,3017721,1
-1,3017722,1
-1,3017726,1
-1,3017729,1
-1,3017731,1
-1,3017735,1
-1,3017736,1
-1,3017740,1
-1,3017741,2
-1,3017746,1
-1,3017747,2
-1,3017751,1
-1,3017756,2
-1,3017768,2
-1,3017771,2
-1,3017773,2
-1,3017774,1
-1,3017778,1
-1,3017781,1
-1,3017783,1
-1,3017786,1
-1,3017791,2
-1,3017793,2
-1,3017794,2
-1,3017795,2
-1,3017802,3
-1,3017817,1
-1,3017819,1
-1,3017821,1
-1,3017823,2
-1,3017826,1
-1,3017828,2
-1,3017836,1
-1,3017837,1
-1,3017857,1
-1,3017860,2
-1,3017866,2
-1,3017869,1
-1,3017874,1
-1,3017875,1
-1,3017876,2
-1,3017877,2
-1,3017878,1
-1,3017879,1
-1,3017882,2
-1,3017885,1
-1,3017894,1
-1,3017898,2
-1,3017901,1
-1,3017902,1
-1,3017903,2
-1,3017906,1
-1,3017907,1
-1,3017910,2
-1,3017911,1
-1,3017916,1
-1,3017917,2
-1,3017918,1
-1,3017924,1
-1,3017926,1
-1,3017927,1
-1,3017928,2
-1,3017930,1
-1,3017932,1
-1,3017934,1
-1,3017936,1
-1,3017937,1
-1,3017938,2
-1,3017940,1
-1,3017945,2
-1,3017948,2
-1,3017951,1
-1,3017952,1
-1,3017953,1
-1,3017955,2
-1,3017956,1
-1,3017957,1
-1,3017959,2
-1,3017960,2
-1,3017961,1
-1,3017963,1
-1,3017964,1
-1,3017967,1
-1,3017975,1
-1,3017977,1
-1,3017978,1
-1,3017979,2
-1,3017980,1
-1,3017981,1
-1,3017986,1
-1,3017987,2
-1,3017991,1
-1,3017996,1
-1,3017997,1
-1,3017998,2
-1,3017999,1
-1,3018000,2
-1,3018001,2
-1,3018003,1
-1,3018004,2
-1,3018005,2
-1,3018008,1
-1,3018009,1
-1,3018010,1
-1,3018011,2
-1,3018015,2
-1,3018017,1
-1,3018018,1
-1,3018020,1
-1,3018022,2
-1,3018023,1
-1,3018024,2
-1,3018025,1
-1,3018026,2
-1,3018027,1
-1,3018032,1
-1,3018033,2
-1,3018035,1
-1,3018036,2
-1,3018037,1
-1,3018039,2
-1,3018040,1
-1,3018041,1
-1,3018044,2
-1,3018046,1
-1,3018047,1
-1,3018048,1
-1,3018049,2
-1,3018050,1
-1,3018051,1
-1,3018053,2
-1,3018057,2
-1,3018059,1
-1,3018064,1
-1,3018068,1
-1,3018070,2
-1,3018072,1
-1,3018073,1
-1,3018090,1
-1,3018095,2
-1,3018097,1
-1,3018099,2
-1,3018102,1
-1,3018103,2
-1,3018105,1
-1,3018106,2
-1,3018109,1
-1,3018118,1
-1,3018124,2
-1,3018148,2
-1,3018149,2
-1,3018150,1
-1,3018175,1
-1,3018199,2
-1,3018205,1
-1,3018208,2
-1,3018216,3
-1,3018268,2
-1,3018277,1
-1,3018278,1
-1,3018279,2
-1,3018294,2
-1,3018295,2
-1,3018300,1
-1,3018309,1
-1,3018310,2
-1,3018311,1
-1,3018320,2
-1,3018321,2
-1,3018322,1
-1,3018323,2
-1,3018324,2
-1,3018332,2
-1,3018334,1
-1,3018340,1
-1,3018345,2
-1,3018346,2
-1,3018347,2
-1,3018349,2
-1,3018350,2
-1,3018351,2
-1,3018353,3
-1,3018357,2
-1,3018360,1
-1,3018361,2
-1,3018367,2
-1,3018369,1
-1,3018370,2
-1,3018379,1
-1,3018380,1
-1,3018382,2
-1,3018387,1
-1,3018391,2
-1,3018392,2
-1,3018393,1
-1,3018394,1
-1,3018397,1
-1,3018398,1
-1,3018429,1
-1,3018591,2
-1,3018598,2
-1,3018604,2
-1,3018618,1
-1,3018622,2
-1,3018633,1
-1,3018636,2
-1,3018640,2
-1,3018647,6
-1,3018648,2
-1,3018649,2
-1,3018651,2
-1,3018652,1
-1,3018653,1
-1,3018654,2
-1,3018655,1
-1,3018657,2
-1,3018667,1
-1,3018668,2
-1,3018673,2
-1,3018675,2
-1,3018678,2
-1,3018682,2
-1,3018686,2
-1,3018688,2
-1,3018691,2
-1,3018701,2
-1,3018708,2
-1,3018715,2
-1,3018732,2
-1,3018734,2
-1,3018737,3
-1,3018739,2
-1,3018742,2
-1,3018746,2
-1,3018751,2
-1,3018754,2
-1,3018761,2
-1,3018764,2
-1,3018766,2
-1,3018769,2
-1,3018771,2
-1,3018775,2
-1,3018776,2
-1,3018780,1
-1,3018781,2
-1,3018785,2
-1,3018789,1
-1,3018793,2
-1,3018795,2
-1,3018801,2
-1,3018803,2
-1,3018804,1
-1,3018805,1
-1,3018807,1
-1,3018808,3
-1,3018809,2
-1,3018814,4
-1,3018816,2
-1,3018826,2
-1,3018828,2
-1,3018829,2
-1,3018830,1
-1,3018846,2
-1,3018856,2
-1,3018859,2
-1,3018863,1
-1,3018864,2
-1,3018868,2
-1,3018870,3
-1,3018871,1
-1,3018872,2
-1,3018875,2
-1,3018878,2
-1,3018881,2
-1,3018883,2
-1,3018890,2
-1,3018893,3
-1,3018900,2
-1,3018910,1
-1,3018913,2
-1,3018916,3
-1,3018917,2
-1,3018938,1
-1,3019396,1
-1,3019399,2
-1,3019403,1
-1,3019404,1
-1,3019405,2
-1,3019414,2
-1,3019415,1
-1,3019417,2
-1,3019418,1
-1,3019420,2
-1,3019429,1
-1,3019430,1
-1,3019431,1
-1,3019433,2
-1,3019435,2
-1,3019444,2
-1,3019445,1
-1,3019446,2
-1,3019450,2
-1,3019451,2
-1,3019453,1
-1,3019454,2
-1,3019457,2
-1,3019459,2
-1,3019461,3
-1,3019464,1
-1,3019465,2
-1,3019466,3
-1,3019468,2
-1,3019470,1
-1,3019472,1
-1,3019475,2
-1,3019478,2
-1,3019480,1
-1,3019483,2
-1,3019485,1
-1,3019489,2
-1,3019491,2
-1,3019493,1
-1,3019497,2
-1,3019498,1
-1,3019499,2
-1,3019500,3
-1,3019503,1
-1,3019505,2
-1,3019507,2
-1,3019512,1
-1,3019515,1
-1,3019516,1
-1,3019517,1
-1,3019518,2
-1,3019519,2
-1,3019520,2
-1,3019522,2
-1,3019524,2
-1,3019528,2
-1,3019529,2
-1,3019530,1
-1,3019546,2
-1,3019548,2
-1,3019550,1
-1,3019551,1
-1,3019553,3
-1,3019555,2
-1,3019556,1
-1,3019560,2
-1,3019563,2
-1,3019565,2
-1,3019569,2
-1,3019571,2
-1,3019575,2
-1,3019576,1
-1,3019579,2
-1,3019581,2
-1,3019582,1
-1,3019583,2
-1,3019587,2
-1,3019594,1
-1,3019598,2
-1,3019599,2
-1,3019600,1
-1,3019601,1
-1,3019603,1
-1,3019604,2
-1,3019605,2
-1,3019606,2
-1,3019609,2
-1,3019610,2
-1,3019611,2
-1,3019612,1
-1,3019613,2
-1,3019615,2
-1,3019617,2
-1,3019620,2
-1,3019622,2
-1,3019626,2
-1,3019629,1
-1,3019630,2
-1,3019631,3
-1,3019633,1
-1,3019634,2
-1,3019635,2
-1,3019641,1
-1,3019642,1
-1,3019649,1
-1,3019650,1
-1,3019653,1
-1,3019659,1
-1,3019660,1
-1,3019661,1
-1,3019662,1
-1,3019663,1
-1,3019664,1
-1,3019665,1
-1,3019686,1
-1,3019699,1
-1,3019701,1
-1,3019702,1
-1,3019706,1
-1,3019707,1
-1,3019708,1
-1,3019712,1
-1,3019714,1
-1,3019717,2
-1,3019770,3
-1,3019774,1
-1,3019775,2
-1,3019778,3
-1,3019779,1
-1,3019780,1
-1,3019785,2
-1,3019786,2
-1,3019788,2
-1,3019789,2
-1,3019791,2
-1,3019793,2
-1,3019796,1
-1,3019797,3
-1,3019800,1
-1,3019801,1
-1,3019802,1
-1,3019803,2
-1,3019805,1
-1,3019806,2
-1,3019807,1
-1,3019808,1
-1,3019809,2
-1,3019810,2
-1,3019811,1
-1,3019812,1
-1,3019816,1
-1,3019821,1
-1,3019822,1
-1,3019826,1
-1,3019829,1
-1,3019830,1
-1,3019831,1
-1,3019832,1
-1,3019833,1
-1,3019834,1
-1,3019835,1
-1,3019836,1
-1,3019844,1
-1,3019845,1
-1,3019846,1
-1,3019847,1
-1,3019848,1
-1,3019849,1
-1,3019850,1
-1,3019851,1
-1,3019858,2
-1,3019860,2
-1,3019861,1
-1,3019864,1
-1,3019865,1
-1,3019866,1
-1,3019868,1
-1,3019869,1
-1,3019874,1
-1,3019876,1
-1,3019877,1
-1,3019879,2
-1,3019880,1
-1,3019884,1
-1,3019891,1
-1,3019892,1
-1,3019893,1
-1,3019904,1
-1,3019905,1
-1,3019907,1
-1,3019913,1
-1,3019928,1
-1,3019929,1
-1,3019930,1
-1,3019934,1
-1,3019935,1
-1,3019949,1
-1,3019958,1
-1,3019971,2
-1,3020003,1
-1,3020027,1
-1,3020036,1
-1,3020068,1
-1,3020137,2
-1,3020153,3
-1,3020176,1
-1,3020201,1
-1,3020257,1
-1,3020275,1
-1,3020278,1
-1,3020281,1
-1,3020289,1
-1,3020307,1
-1,3020320,1
-1,3020329,1
-1,3020353,2
-1,3020354,2
-1,3020373,2
-1,3020378,1
-1,3020379,1
-1,3020380,1
-1,3020381,1
-1,3020383,1
-1,3020384,1
-1,3020385,1
-1,3020386,1
-1,3020387,1
-1,3020388,1
-1,3020389,1
-1,3020390,1
-1,3020391,1
-1,3020392,1
-1,3020393,1
-1,3020394,1
-1,3020400,1
-1,3020401,1
-1,3020404,1
-1,3020409,1
-1,3020410,2
-1,3020411,1
-1,3020423,2
-1,3020424,1
-1,3020428,1
-1,3020433,2
-1,3020434,1
-1,3020435,2
-1,3020437,1
-1,3020438,2
